date_detection,statut,role_cible,intitule,entreprise,lieu,emails_rh,source,lien,id
2026-09-15 12:48,NOUVEAU,Kaufmann im E-Commerce,Ausbildung zum Kaufmann für Groß- und Außenhandelsmanagement (m/w/d) 2027bei W. Tiemann GmbH & Co.KG28199 Bremen nach Absprache1 Platz,W Tiemann Gmbh Co Kg,Deutschland (Allemagne),.gottwald@tiemanngruppe.de,Ausbildung.de,https://www.ausbildung.de/stellen/ausbildung-zum-kaufmann-fuer-gross-und-aussenhandelsmanagement-m-w-d-2027-bei-w-tiemann-gmbh-co-kg-in-bremen-2cf69eed-4eac-425d-a3d0-38af0768ed4b/,aus_173e5ca6
2026-09-15 12:48,NOUVEAU,Kaufmann im E-Commerce,Duales Studium BWL (B.A.) am Campus oder virtuellbei IU Duales Studium28195 Bremen + 23 weitere01.10.20261134 Plätze,Iu Duales Studium,Deutschland (Allemagne),Non détecté (Postuler via lien),Ausbildung.de,https://www.ausbildung.de/stellen/duales-studium-bwl-b-a-am-campus-oder-virtuell-bei-iu-duales-studium-in-bremen-267e7a8f-9455-4ef5-bdaa-09e15622a11a/,aus_77836722
2026-09-15 12:48,NOUVEAU,Kaufmann im E-Commerce,Duales Studium BWL - Spezialisierung Sozialmanagement (B.A.) am Campus oder virtuellbei IU Duales Studium28195 Bremen + 23 weitere01.10.2026528 Plätze,Iu Duales Studium,Deutschland (Allemagne),Non détecté (Postuler via lien),Ausbildung.de,https://www.ausbildung.de/stellen/duales-studium-bwl-spezialisierung-sozialmanagement-b-a-am-campus-oder-virtuell-bei-iu-duales-studium-in-bremen-828b0cb6-82d9-4a87-a5e0-b174c19b061c/,aus_5305847f
2026-09-15 12:48,NOUVEAU,Kaufmann im E-Commerce,Duales Studium BWL - Spezialisierung Accounting & Controlling (B.A.) am Campus oder virtuellbei IU Duales Studium28195 Bremen + 23 weitere01.10.2026528 Plätze,Iu Duales Studium,Deutschland (Allemagne),Non détecté (Postuler via lien),Ausbildung.de,https://www.ausbildung.de/stellen/duales-studium-bwl-spezialisierung-accounting-controlling-b-a-am-campus-oder-virtuell-bei-iu-duales-studium-in-bremen-2c7cd229-8edf-40fc-aa70-0a51efee4f03/,aus_73a97589
2026-09-15 12:48,NOUVEAU,Kaufmann im E-Commerce,Duales Studium BWL - Spezialisierung Logistikmanagement (B.A.) am Campus oder virtuellbei IU Duales Studium28195 Bremen + 23 weitere01.10.2026528 Plätze,Iu Duales Studium,Deutschland (Allemagne),Non détecté (Postuler via lien),Ausbildung.de,https://www.ausbildung.de/stellen/duales-studium-bwl-spezialisierung-logistikmanagement-b-a-am-campus-oder-virtuell-bei-iu-duales-studium-in-bremen-73be024d-6290-4e13-98fe-30c772e6419f/,aus_94adf062
2026-09-15 12:48,NOUVEAU,Kaufmann im E-Commerce,Ausbildungsvorbereitung Chance plus Service im Zug 2026 (w/m/d)bei Deutsche Bahn AGBremen + 4 weitere01.09.20265 Plätze,Deutsche Bahn Ag,Deutschland (Allemagne),Non détecté (Postuler via lien),Ausbildung.de,https://www.ausbildung.de/stellen/ausbildungsvorbereitung-chance-plus-service-im-zug-2026-w-m-d-bei-deutsche-bahn-ag-in-bremen-c14ec5bd-d99e-4c73-9e29-8334a4d00b28/,aus_be059deb
2026-09-15 12:48,NOUVEAU,Kaufmann im E-Commerce,"Ausbildung zum Kaufmann im Einzelhandel (m/w/d), Bremen Wallebei Deichmann SE28219 Bremen + 289 weitere01.10.2026307 Plätze",Deichmann Se,Deutschland (Allemagne),Non détecté (Postuler via lien),Ausbildung.de,https://www.ausbildung.de/stellen/ausbildung-zum-kaufmann-im-einzelhandel-m-w-d-bremen-walle-bei-deichmann-se-in-bremen-d18cc021-735e-4b64-9dc5-699696cbd40f/,aus_927a0426
2026-09-15 12:49,NOUVEAU,Kaufmann im E-Commerce,"Ausbildung zum Verkäufer (m/w/d), Bremen Wallebei Deichmann SE28219 Bremen + 286 weitere01.10.2026311 Plätze",Deichmann Se,Deutschland (Allemagne),Non détecté (Postuler via lien),Ausbildung.de,https://www.ausbildung.de/stellen/ausbildung-zum-verkaeufer-m-w-d-bremen-walle-bei-deichmann-se-in-bremen-ee859213-ca81-42d9-a392-4a0ec07a067d/,aus_7c2682bf
2026-09-15 12:49,NOUVEAU,Kaufmann im E-Commerce,Duales Studium Polizei (m/w/d)bei Polizei Bremen28201 Bremen 01.10.2026100 Plätze,Polizei Bremen,Deutschland (Allemagne),instellungen@polizei.bremen.de,Ausbildung.de,https://www.ausbildung.de/stellen/duales-studium-polizei-m-w-d-bei-polizei-bremen-in-bremen-7551f6fb-e23d-4d91-aae8-cd9b11f19c61/,aus_c138c5f3
2026-09-15 12:49,NOUVEAU,Kaufmann im E-Commerce,Duales Studium Soziale Arbeit (B.A.) am Campus oder virtuellbei IU Duales Studium28195 Bremen + 23 weitere01.10.2026528 Plätze,Iu Duales Studium,Deutschland (Allemagne),Non détecté (Postuler via lien),Ausbildung.de,https://www.ausbildung.de/stellen/duales-studium-soziale-arbeit-b-a-am-campus-oder-virtuell-bei-iu-duales-studium-in-bremen-43bd79a2-7dbb-4ea3-a7a3-82732313bf8c/,aus_7eb974ca
2026-09-15 12:49,NOUVEAU,Kaufmann im E-Commerce,Duales Studium BWL - Spezialisierung Handelsmanagement (B.A.) am Campus oder virtuellbei IU Duales Studium28195 Bremen + 23 weitere01.10.2026528 Plätze,Iu Duales Studium,Deutschland (Allemagne),Non détecté (Postuler via lien),Ausbildung.de,https://www.ausbildung.de/stellen/duales-studium-bwl-spezialisierung-handelsmanagement-b-a-am-campus-oder-virtuell-bei-iu-duales-studium-in-bremen-e1dc9cd5-686c-495b-9109-44b834bf1e32/,aus_36fbc351
2026-09-15 12:49,NOUVEAU,Kaufmann im E-Commerce,Ausbildung Köchin:Kochbei E. Breuninger GmbH & Co.40212 Düsseldorf 01.09.20261 Platz,E Breuninger Gmbh Co,Deutschland (Allemagne),Non détecté (Postuler via lien),Ausbildung.de,https://www.ausbildung.de/stellen/ausbildung-koechin-koch-bei-e-breuninger-gmbh-co-in-duesseldorf-573ce6bd-b7d4-4f8f-9e79-b224afc1a4e9/,aus_21af9005
2026-09-15 12:49,NOUVEAU,Kaufmann im E-Commerce,Ausbildung Game Programmer/in (m/w/d)bei Mediadesign Hochschule für Design und Informatik GmbH40221 Düsseldorf + 1 weiterer01.09.20266 Plätze Beliebter Ausbildungsbetrieb,Mediadesign Hochschule Fuer Design Und Informatik Gmbh,Deutschland (Allemagne),Non détecté (Postuler via lien),Ausbildung.de,https://www.ausbildung.de/stellen/ausbildung-game-programmer-in-m-w-d-bei-mediadesign-hochschule-fuer-design-und-informatik-gmbh-in-duesseldorf-cf58af31-510d-4bd3-a913-0d68711f370b/,aus_f0a9f399
2026-09-15 12:49,NOUVEAU,Kaufmann im E-Commerce,Ausbildung Mediengestalter/in Digital und Print (m/w/d)bei Mediadesign Hochschule für Design und Informatik GmbH40221 Düsseldorf + 1 weiterer01.09.202610 Plätze Beliebter Ausbildungsbetrieb,Mediadesign Hochschule Fuer Design Und Informatik Gmbh,Deutschland (Allemagne),Non détecté (Postuler via lien),Ausbildung.de,https://www.ausbildung.de/stellen/ausbildung-mediengestalter-in-digital-und-print-m-w-d-bei-mediadesign-hochschule-fuer-design-und-informatik-gmbh-in-duesseldorf-2fe408b1-a536-460b-8e0d-650bd9d838bf/,aus_6d6c96ae
2026-09-15 12:50,NOUVEAU,Kaufmann im E-Commerce,Duales Studium BWL mit dem Schwerpunkt Dienstleistungsmanagement (m/w/d)bei Atos Information Technology GmbH40547 Düsseldorf + 4 weitere01.09.20265 Plätze,Atos Information Technology Gmbh,Deutschland (Allemagne),Non détecté (Postuler via lien),Ausbildung.de,https://www.ausbildung.de/stellen/duales-studium-bwl-m-w-d-mit-dem-schwerpunkt-dienstleistungsmanagement-bei-atos-information-technology-gmbh-in-duesseldorf-a862b46a-65c8-4595-9646-9a772018a3c7/,aus_3283bb18
2026-09-15 12:50,NOUVEAU,Kaufmann im E-Commerce,B.Sc. Data Science & KI (w/m/d)bei Atos Information Technology GmbH40547 Düsseldorf + 8 weitere01.09.202612 Plätze,Atos Information Technology Gmbh,Deutschland (Allemagne),Non détecté (Postuler via lien),Ausbildung.de,https://www.ausbildung.de/stellen/duales-studium-informatik-m-w-d-bei-atos-information-technology-gmbh-in-duesseldorf-ebf47f50-f510-46bc-b24e-955100ca4217/,aus_3b7eaf19
2026-09-15 12:50,NOUVEAU,Kaufmann im E-Commerce,B.Sc. Wirtschaftsinformatik mit verschiedenen Vertiefungsmöglichkeiten (m/w/d)bei Atos Information Technology GmbH40547 Düsseldorf + 8 weitere01.09.202614 Plätze,Atos Information Technology Gmbh,Deutschland (Allemagne),Non détecté (Postuler via lien),Ausbildung.de,https://www.ausbildung.de/stellen/duales-studium-informatik-m-w-d-bei-atos-information-technology-gmbh-in-duesseldorf-d18d2486-05f4-4421-b9be-91e0ed402e45/,aus_375a87e4
2026-09-15 12:50,NOUVEAU,Kaufmann im E-Commerce,B. Sc. Informatik mit verschiedenen Vertiefungsmöglichkeiten (m/w/d)bei Atos Information Technology GmbH40547 Düsseldorf + 8 weitere01.09.202614 Plätze,Atos Information Technology Gmbh,Deutschland (Allemagne),Non détecté (Postuler via lien),Ausbildung.de,https://www.ausbildung.de/stellen/duales-studium-informatik-m-w-d-bei-atos-information-technology-gmbh-in-duesseldorf-676df0f9-3c45-4c95-a7a7-f84813be3196/,aus_739e4883
2026-09-15 12:50,NOUVEAU,Kaufmann im E-Commerce,Dual Studierende zur/zum Bachelor of Science Wirtschaftspsychologie (m/w/d)bei Swiss Life Select Deutschland GmbH00000 Düsseldorf + 17 weiterenach Absprache18 Plätze,Swiss Life Select Deutschland Gmbh,Deutschland (Allemagne),Non détecté (Postuler via lien),Ausbildung.de,https://www.ausbildung.de/stellen/duales-studium-wirtschaftspsychologie-m-w-d-bei-swiss-life-select-deutschland-gmbh-in-duesseldorf-713f258a-649d-46f4-8c2d-3022a67faf53/,aus_c2841446
2026-09-15 12:50,NOUVEAU,Kaufmann im E-Commerce,IHK Auszubildende zur/zum Kauffrau/-mann für Versicherungen und Finanzanlagen (m/w/d)bei Swiss Life Select Deutschland GmbH00000 Düsseldorf + 59 weiterenach Absprache60 Plätze,Swiss Life Select Deutschland Gmbh,Deutschland (Allemagne),Non détecté (Postuler via lien),Ausbildung.de,https://www.ausbildung.de/stellen/ihk-auszubildende-zur-zum-kauffrau-mann-fuer-versicherungen-und-finanzanlagen-m-w-d-bei-swiss-life-select-deutschland-gmbh-in-duesseldorf-3617b97c-b146-4297-b02a-4ff55b888c79/,aus_5ad816c0
2026-09-15 12:50,NOUVEAU,Kaufmann im E-Commerce,Dual Studierende zur/zum Bachelor of Arts Business Administration (m/w/d)bei Swiss Life Select Deutschland GmbH00000 Düsseldorf + 17 weiterenach Absprache18 Plätze,Swiss Life Select Deutschland Gmbh,Deutschland (Allemagne),Non détecté (Postuler via lien),Ausbildung.de,https://www.ausbildung.de/stellen/dual-studierende-zur-zum-bachelor-of-arts-business-administration-m-w-d-bei-swiss-life-select-deutschland-gmbh-in-duesseldorf-2317ff2b-cc2a-4f00-953d-43af16a807cb/,aus_99cda67b
2026-09-15 12:50,NOUVEAU,Kaufmann im E-Commerce,"Duales Studium B.A. (m/w/d), BWL - Handelsmanagement, Großraum Düsseldorfbei Deichmann SE40212 Düsseldorf + 21 weitere01.10.202622 Plätze",Deichmann Se,Deutschland (Allemagne),Non détecté (Postuler via lien),Ausbildung.de,https://www.ausbildung.de/stellen/duales-studium-b-a-m-w-d-bwl-handelsmanagement-grossraum-duesseldorf-bei-deichmann-se-in-duesseldorf-04a3f6ae-45ca-4baa-b196-7f4dd0c7613c/,aus_0ddd1168
2026-09-15 12:51,NOUVEAU,Kaufmann im E-Commerce,Ausbildung zum Kaufmann im Einzelhandel (m/w/d)bei KiK Textilien und Non-Food GmbH40211 Düsseldorf + 525 weiterenach Absprache527 Plätze,Kik Textilien Und Non Food Gmbh,Deutschland (Allemagne),Non détecté (Postuler via lien),Ausbildung.de,https://www.ausbildung.de/stellen/ausbildung-zum-kaufmann-im-einzelhandel-m-w-d-bei-kik-textilien-und-non-food-gmbh-in-duesseldorf-3d580892-2bf6-4eb3-9ca0-9d5c268830a2/,aus_9099472c
2026-09-15 12:51,NOUVEAU,Kaufmann im E-Commerce,Ausbildung zum Verkäufer (m/w/d)bei KiK Textilien und Non-Food GmbH40211 Düsseldorf + 683 weiterenach Absprache686 Plätze,Kik Textilien Und Non Food Gmbh,Deutschland (Allemagne),Non détecté (Postuler via lien),Ausbildung.de,https://www.ausbildung.de/stellen/ausbildung-zum-verkaeufer-m-w-d-bei-kik-textilien-und-non-food-gmbh-in-duesseldorf-5b0c6f9e-b31e-460b-8225-fa594350adc4/,aus_2d40d5b2
2026-09-15 12:51,NOUVEAU,Kaufmann im E-Commerce,Ausbildung zum Augenoptiker (w/m/d) für 2026bei Fielmann Group AG40477 Düsseldorf + 600 weiterenach Absprache679 Plätze,Fielmann Group Ag,Deutschland (Allemagne),Non détecté (Postuler via lien),Ausbildung.de,https://www.ausbildung.de/stellen/ausbildung-zum-augenoptiker-w-m-d-fuer-2026-bei-fielmann-group-ag-in-duesseldorf-0edd7df6-458e-4bbe-8f94-d93c9145c50a/,aus_eb4d76a2
2026-09-15 12:51,NOUVEAU,Kaufmann im E-Commerce,Aus- und Fortbildung zum Handelsfachwirt (m/w/d)bei KiK Textilien und Non-Food GmbH40227 Düsseldorf + 887 weiterenach Absprache890 Plätze,Kik Textilien Und Non Food Gmbh,Deutschland (Allemagne),Non détecté (Postuler via lien),Ausbildung.de,https://www.ausbildung.de/stellen/aus-und-fortbildung-zum-handelsfachwirt-m-w-d-bei-kik-textilien-und-non-food-gmbh-in-duesseldorf-9522546e-7a34-432b-a9a1-ddd746e939b9/,aus_abd9b845
2026-09-15 12:51,NOUVEAU,Kaufmann im E-Commerce,Pflegefachassistenz im Krankenhaus (m/w/d) | Oktober 2026bei Verbund Katholischer Kliniken Düsseldorf gGmbH40479 Düsseldorf + 2 weitere01.10.202621 Plätze,Verbund Katholischer Kliniken Duesseldorf Ggmbh,Deutschland (Allemagne),Non détecté (Postuler via lien),Ausbildung.de,https://www.ausbildung.de/stellen/pflegefachassistenz-im-krankenhaus-m-w-d-april-2026-bei-verbund-katholischer-kliniken-duesseldorf-ggmbh-in-duesseldorf-d3a77fca-a011-46af-8c36-75054787b919/,aus_2c54f153
2026-09-15 12:51,NOUVEAU,Kaufmann im E-Commerce,"Duales Studium ""Pflege (B.Sc.)"" | Oktober 2026bei Verbund Katholischer Kliniken Düsseldorf gGmbH40479 Düsseldorf + 1 weiterer01.10.20264 Plätze",Verbund Katholischer Kliniken Duesseldorf Ggmbh,Deutschland (Allemagne),Non détecté (Postuler via lien),Ausbildung.de,https://www.ausbildung.de/stellen/duales-studium-pflege-b-sc-oktober-2025-bei-verbund-katholischer-kliniken-duesseldorf-ggmbh-in-duesseldorf-8bc78785-10ba-4b31-b201-4c0987ecd6b2/,aus_a2c244c2
2026-09-15 12:51,NOUVEAU,Kaufmann im E-Commerce,Ausbildung zum Automatenfachmann Fachrichtung Automatendienstleistung (m/w/d) - West I (2)bei MERKUR GROUP40210 Düsseldorf + 46 weitere01.10.202647 Plätze,Merkur Group,Deutschland (Allemagne),ausbildungaf@merkur.com,Ausbildung.de,https://www.ausbildung.de/stellen/ausbildung-zum-automatenfachmann-fachrichtung-automatendienstleistung-m-w-d-west-i-2-bei-merkur-group-in-duesseldorf-f4f5de34-5063-4a7a-99e1-1b24b08ffb8b/,aus_cf8031e5
2026-09-15 12:51,NOUVEAU,Kaufmann im E-Commerce,Ausbildung zum Hörakustiker (m/w/d) Krefeld Uerdingenbei GEERS (Sonova Retail Deutschland GmbH)40545 Düsseldorf + 337 weiterenach Absprache338 Plätze,Geers Sonova Retail Deutschland Gmbh,Deutschland (Allemagne),recruiting.de@sonova.com,Ausbildung.de,https://www.ausbildung.de/stellen/ausbildung-zum-hoerakustiker-m-w-d-krefeld-uerdingen-bei-geers-sonova-retail-deutschland-gmbh-in-duesseldorf-a3c32585-9dc0-4447-aef0-459d411859d5/,aus_cc60c4ec
2026-09-15 12:51,NOUVEAU,Kaufmann im E-Commerce,"Ausbildung als Kaufmann/-frau für Groß- und Außenhandelsmanagement (m/w/d), Schwerpunkt Großhandelbei STAPPERT Deutschland GmbH40549 Düsseldorf + 2 weitere01.09.20266 Plätze",Stappert Deutschland Gmbh,Deutschland (Allemagne),bewerbung@stappert.biz,Ausbildung.de,https://www.ausbildung.de/stellen/ausbildung-als-kaufmann-frau-fuer-gross-und-aussenhandelsmanagement-m-w-d-schwerpunkt-aussenhandel-bei-stappert-deutschland-gmbh-in-duesseldorf-76c30c95-1136-44d9-b2d6-d07bac61b5a8/,aus_92355a7a
2026-09-15 12:54,NOUVEAU,Kaufmann im Gross- und Aussenhandelsmanagement,Ausbildung zum Verkäufer/inbei Norma Lebensmittelfilialbetrieb Stiftung & Co. KG01217 Dresden + 1337 weiterenach Absprache1338 Plätze,Norma Lebensmittelfilialbetrieb Stiftung Co Kg,Deutschland (Allemagne),personalentwicklung@norma-online.de,Ausbildung.de,https://www.ausbildung.de/stellen/ausbildung-zum-verkaeufer-in-bei-norma-lebensmittelfilialbetrieb-stiftung-co-kg-in-dresden-0e19c949-a042-48ce-8b15-0ff9253874c0/,aus_b8389b0c
2026-09-15 13:06,NOUVEAU,Kaufmann im Gross- und Aussenhandelsmanagement,Ausbildung für den mittleren Auswärtigen Dienst (m/w/d)bei Auswärtiges Amt70173 Stuttgart + 34 weiterenach Absprache35 Plätze,Auswaertiges Amt,Deutschland (Allemagne),Non détecté (Postuler via lien),Ausbildung.de,https://www.ausbildung.de/stellen/ausbildung-beamter-beamtin-verfassungsschutz-mittlerer-dienst-m-w-d-bei-auswaertiges-amt-in-stuttgart-0c9c6d6b-83e8-409f-ac9b-3627795fc39a/,aus_7dc0375a
2026-09-15 13:21,NOUVEAU,Kaufmann fuer Spedition und Logistikdienstleistung,Ausbildung Kaufmann/-frau im Einzelhandel (m/w/d)bei Norma Lebensmittelfilialbetrieb Stiftung & Co. KG23562 Lübeck + 1346 weiterenach Absprache1347 Plätze,Norma Lebensmittelfilialbetrieb Stiftung Co Kg,Deutschland (Allemagne),personalentwicklung@norma-online.de,Ausbildung.de,https://www.ausbildung.de/stellen/ausbildung-zum-verkaeufer-in-bei-norma-lebensmittelfilialbetrieb-stiftung-co-kg-in-luebeck-84b00ff9-351f-4e4b-adad-2d18a88175c8/,aus_7781ddde
2026-09-15 13:21,NOUVEAU,Kaufmann fuer Spedition und Logistikdienstleistung,Auszubildende zur Pflegefachkraft (m/w/d) im Bereich Kinder- und Jugendpsychiatrie – Ausbildungsdauer 3 Jahrebei Diakonie Nord Nord Ost23554 Lübeck + 5 weiterenach Absprache6 Plätze,Diakonie Nord Nord Ost,Deutschland (Allemagne),Non détecté (Postuler via lien),Ausbildung.de,https://www.ausbildung.de/stellen/auszubildende-zur-pflegefachkraft-m-w-d-im-bereich-kinder-und-jugendpsychiatrie-ausbildungsdauer-3-jahre-bei-diakonie-nord-nord-ost-in-luebeck-ca102fd7-0140-46c7-b6c2-cbf28d6c7dd5/,aus_15a81892
2026-09-15 13:21,NOUVEAU,Kaufmann fuer Spedition und Logistikdienstleistung,Auszubildende/n zum Berufskraftfahrer (*gn)bei Richter Baustoffe GmbH23560 Lübeck nach Absprache1 Platz,Richter Baustoffe Gmbh,Deutschland (Allemagne),Non détecté (Postuler via lien),Ausbildung.de,https://www.ausbildung.de/stellen/auszubildende-n-zum-berufskraftfahrer-gn-bei-richter-baustoffe-gmbh-in-luebeck-105716bd-c48e-490b-86c4-0a8e1efc7d52/,aus_251c7e43
2026-09-15 13:21,NOUVEAU,Kaufmann fuer Spedition und Logistikdienstleistung,Ausbildung zur Produktionsfachkraft Chemie (m/w/d)bei REMONDIS Industrie Service GmbH & Co. KG23556 Lübeck + 2 weitere08.09.20264 Plätze,Remondis Gruppe,Deutschland (Allemagne),Non détecté (Postuler via lien),Ausbildung.de,https://www.ausbildung.de/stellen/ausbildung-zur-produktionsfachkraft-chemie-m-w-d-bei-remondis-gruppe-in-luebeck-293f1605-5b52-4b04-a65e-7a4f677bcf65/,aus_bfae8784
2026-09-15 13:21,NOUVEAU,Kaufmann fuer Spedition und Logistikdienstleistung,"Ausbildung Fachkraft Kurier-, Express- u. Postdienstleistungen (m/w/d) in 2027bei Deutsche Post AGLübeck + 165 weiterenach Absprache223 Plätze",Dhl Group,Deutschland (Allemagne),handicap_naund@dhl.com,Ausbildung.de,https://www.ausbildung.de/stellen/ausbildung-fachkraft-kurier-express-u-postdienstleistungen-m-w-d-in-2027-bei-dhl-group-in-luebeck-7bd41ab9-45fd-4d1a-85d1-5c156ea9a2ef/,aus_0bf6327a
2026-09-15 13:21,NOUVEAU,Kaufmann fuer Spedition und Logistikdienstleistung,Duales Studium Fitnesstraining (m/w/d)bei wellyou Verwaltungsgesellschaft mbH23562 Lübeck + 19 weiterenach Absprache20 Plätze,Wellyou Verwaltungsgesellschaft Mbh,Deutschland (Allemagne),bewerbung@wellyou.eu,Ausbildung.de,https://www.ausbildung.de/stellen/duales-studium-fitnesstraining-m-w-d-bei-wellyou-verwaltungsgesellschaft-mbh-in-luebeck-c6c2e380-2885-4d49-bb36-f02f68f00db4/,aus_110f5ec1
2026-09-15 13:22,NOUVEAU,Kaufmann fuer Spedition und Logistikdienstleistung,Ausbildung Berufskraftfahrer/-in (m/w/d) in 2027bei Deutsche Post AGLübeck + 37 weiterenach Absprache43 Plätze,Dhl Group,Deutschland (Allemagne),handicap_naund@dhl.com,Ausbildung.de,https://www.ausbildung.de/stellen/ausbildung-berufskraftfahrer-in-m-w-d-in-2027-bei-dhl-group-in-luebeck-e4601017-b257-4364-a19a-5b46a8652e5c/,aus_c6c72007
2026-09-15 13:22,NOUVEAU,Kaufmann fuer Spedition und Logistikdienstleistung,Duales Studium Pflege (m/w/d)bei UKSH - Universitätsklinikum Schleswig Holstein - Akademie gemeinnützige GmbH23538 Lübeck + 1 weiterer01.10.20267 Plätze,Uksh Universitaetsklinikum Schleswig Holstein Akademie Gemeinnuetzige Gmbh,Deutschland (Allemagne),ausbildung-pflege-hl@uksh.de,Ausbildung.de,https://www.ausbildung.de/stellen/duales-studium-pflege-m-w-d-bei-uksh-universitaetsklinikum-schleswig-holstein-akademie-gemeinnuetzige-gmbh-in-luebeck-22162223-7111-409f-a18c-8b9df96d0c91/,aus_f2112f1a
2026-09-15 13:22,NOUVEAU,Kaufmann fuer Spedition und Logistikdienstleistung,Ausbildung Pflegefachmann/-frau (m/w/d)bei UKSH - Universitätsklinikum Schleswig Holstein - Akademie gemeinnützige GmbH23538 Lübeck + 1 weiterer01.10.202620 Plätze,Uksh Universitaetsklinikum Schleswig Holstein Akademie Gemeinnuetzige Gmbh,Deutschland (Allemagne),ausbildung-pflege-hl@uksh.de / ausbildung-pflege-ki@uksh.de,Ausbildung.de,https://www.ausbildung.de/stellen/ausbildung-pflegefachmann-frau-m-w-d-bei-uksh-universitaetsklinikum-schleswig-holstein-akademie-gemeinnuetzige-gmbh-in-luebeck-ecd124e3-9fba-4214-b793-b76445595b84/,aus_9862f26a
2026-09-15 13:22,NOUVEAU,Kaufmann fuer Spedition und Logistikdienstleistung,Ausbildung zur Krankenpflegehelferin/ zum Krankenpflegehelfer (m/w/d)bei UKSH - Universitätsklinikum Schleswig Holstein - Akademie gemeinnützige GmbH23538 Lübeck + 1 weiterer01.10.202620 Plätze,Uksh Universitaetsklinikum Schleswig Holstein Akademie Gemeinnuetzige Gmbh,Deutschland (Allemagne),ausbildung-pflege-hl@uksh.de / ausbildung-pflege-ki@uksh.de,Ausbildung.de,https://www.ausbildung.de/stellen/ausbildung-zur-krankenpflegehelferin-zum-krankenpflegehelfer-m-w-d-bei-uksh-universitaetsklinikum-schleswig-holstein-akademie-gemeinnuetzige-gmbh-in-luebeck-c7b9b440-1569-46d9-a995-f11e29874f24/,aus_af2ba15a
2026-09-15 13:42,NOUVEAU,Kaufmann fuer Tourismus und Freizeit,Ausbildung Kommunikationsdesigner/in (m/w/d)bei Macromedia Akademie GmbH70376 Leipzig 01.09.20261 Platz,Macromedia Akademie Gmbh,Deutschland (Allemagne),bildungsberatung@macromedia.de,Ausbildung.de,https://www.ausbildung.de/stellen/ausbildung-kommunikationsdesigner-in-m-w-d-bei-macromedia-akademie-gmbh-in-leipzig-46fb13f2-8fb3-488a-a14e-7ec9ecf3be37/,aus_dd34b425
2026-09-15 13:42,NOUVEAU,Kaufmann fuer Tourismus und Freizeit,Ausbildung Modedesignbei Macromedia Akademie GmbH70376 Leipzig 01.09.20261 Platz,Macromedia Akademie Gmbh,Deutschland (Allemagne),bildungsberatung@macromedia.de,Ausbildung.de,https://www.ausbildung.de/stellen/ausbildung-modedesign-bei-macromedia-akademie-gmbh-in-leipzig-2362a0a9-293a-423e-b613-c76641ad911c/,aus_411097eb
2026-09-15 13:43,NOUVEAU,Kaufmann fuer Tourismus und Freizeit,Ausbildung Game Designbei Macromedia Akademie GmbH70376 Leipzig + 4 weitere01.09.20265 Plätze,Macromedia Akademie Gmbh,Deutschland (Allemagne),bildungsberatung@macromedia.de / ninfo.leipzig@macromedia.de,Ausbildung.de,https://www.ausbildung.de/stellen/ausbildung-game-design-bei-macromedia-akademie-gmbh-in-leipzig-76542706-1e4d-431b-a643-e00b8971c641/,aus_935960dd
2026-09-15 13:43,NOUVEAU,Kaufmann fuer Tourismus und Freizeit,Duales Studium Soziale Arbeit | MEDIAN Klinik Bad Kösen II GmbH & Co. KGbei iba Internationale Berufsakademie04109 Leipzig + 43 weitere01.10.202660 Plätze,Iba Internationale Berufsakademie,Deutschland (Allemagne),teresa.franz@ibadual.com,Ausbildung.de,https://www.ausbildung.de/stellen/duales-studium-soziale-arbeit-median-klinik-bad-koesen-ii-gmbh-co-kg-bei-iba-internationale-berufsakademie-in-leipzig-286b6001-d55b-4815-95d1-832ff3c53646/,aus_7a90b36c
2026-09-15 13:43,NOUVEAU,Kaufmann fuer Tourismus und Freizeit,Ausbildung Kfz-Mechatroniker/in (m/w/d)bei Stellantis &You Deutschland GmbH04105 Leipzig + 14 weitere01.09.202620 Plätze,Stellantis You Deutschland Gmbh,Deutschland (Allemagne),bewerbungen-dresden-leipzig@stellantis.com,Ausbildung.de,https://www.ausbildung.de/stellen/ausbildung-kfz-mechatroniker-in-m-w-d-bei-stellantis-you-deutschland-gmbh-in-leipzig-14eb0e70-f4c8-412b-8a6c-2e461e371cc7/,aus_07ee2f4d
2026-09-15 13:43,NOUVEAU,Kaufmann fuer Tourismus und Freizeit,Massage Ausbildung / Bademeister Ausbildung (m/w/d) in Leipzigbei Bernd-Blindow-Schulen04315 Leipzig 01.09.2026,Bernd Blindow Gruppe,Deutschland (Allemagne),Non détecté (Postuler via lien),Ausbildung.de,https://www.ausbildung.de/stellen/massage-ausbildung-bademeister-ausbildung-m-w-d-in-leipzig-bei-bernd-blindow-gruppe-in-leipzig-fe46a41a-ec80-4c5a-bb72-977c6ea1ba9e/,aus_a3becd28
